peasants_fasci,sp3m1893_n30,cl1_stn_sp1893_n30,predr_peas_fasci,ruralcentre1861,Rural_rent,Urban_rent,agricola_rel,seminatoritot_rel,sulfurproduction1868_70,Citrus_groves,Olives_groves,Vineyards,Mafia1885,Mafia1900,lnpop1861,lnsurface,centreheight,maxheight,slope2,pa_pdist1856,port2_pdist1856,roads1799,ave_temp,sp3m_ave_n30,var_sp3m_n30,distretto1853,provincia1853
0,0.6989157795906067,28,0,0,10.009491920471191,1.638033390045166,0.999282717704773,0.35751357674598694,0,0.045238249003887177,0.04836965724825859,0.07491256296634674,0,NA,7.690286159515381,6.715814113616943,510,1077,491,171,8,0,14.600000381469727,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,10.808866500854492,1.3120651245117188,0.9987388849258423,0.2839779257774353,0,0.004467723425477743,0.1498635858297348,0.09467333555221558,0,0,7.766417026519775,7.021292686462402,470,840,370,113,40,1,15.899999618530273,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,1.1739141941070557,0,1,0.6431431770324707,0,0,0,0,0,NA,6.839476585388184,8.030213356018066,1265,1512,206,119,44,0,11,212.1068572998047,0.24067401885986328,patti,messina
0,0.6989157795906067,28,0,0,5.946537971496582,0,0.9994884729385376,0.4044862985610962,0,0,0.10466821491718292,0.058741431683301926,0,NA,7.007600784301758,6.245182991027832,555,1020,410,105,56,0,15.399999618530273,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,2.435978412628174,0.5886293053627014,0.9358648061752319,0.24999572336673737,0,0,0.0133886793628335,0.036393847316503525,0,1,7.674617290496826,7.9581074714660645,800,1650,725,222,58,0,13.300000190734863,186.7177734375,0.2602026164531708,patti,messina
0,NA,NA,0,0,6.678876876831055,0.7977306246757507,0.9959471821784973,0.33873826265335083,0,0.004267405718564987,0.08859380334615707,0.12350728362798691,0,0,8.43901538848877,7.3384013175964355,30,1022,511,118,33,0,18,NA,NA,patti,messina
0,0.6989157795906067,28,0,0,4.391201496124268,0,1,0.4035622477531433,0,0.0034378054551780224,0.013371969573199749,0.07768016308546066,0,NA,7.601902008056641,7.260397911071777,506,1103,483,131,29,0,15.300000190734863,191.75758361816406,0.20423731207847595,patti,messina
0,0.6989157795906067,28,0,0,2.01507830619812,0,1,0.1283869594335556,0,0,0.005635296460241079,0.020959531888365746,0,NA,7.319864749908447,7.888896942138672,625,1757,778.5,105,57,0,15.100000381469727,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,2.8429741859436035,0.8033544421195984,0.7099003195762634,0.24002869427204132,0,0.009222777560353279,0.012077718041837215,0.011887388303875923,0,1,8.669914245605469,8.5603790283203125,25,1491,745.5,101,50,1,17.200000762939453,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,9.288604736328125,0,0.9993322491645813,0.45211857557296753,0,0,0.08034208416938782,0.08082422614097595,0,NA,7.304515838623047,6.518128395080566,440,660,320,104,55,1,16.100000381469727,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,6.974508762359619,0.5137317180633545,1,0.31873100996017456,0,0.011600813828408718,0.02621576376259327,0.1555938571691513,0,0,7.707961559295654,7.264944553375244,300,1093,421.5,130,26,1,16.299999237060547,161.33290100097656,0.2492002695798874,patti,messina
0,0.6989157795906067,28,0,0,8.97695255279541,0.7130545377731323,1,0.3517662286758423,0,0.01029947865754366,0.10322263836860657,0.06195838376879692,0,0,9.129672050476074,8.0154447555542,497,590,295,108,40,1,16.75,186.7177734375,0.2602026164531708,patti,messina
0,NA,NA,0,0,4.872519016265869,0,0.9997875690460205,0.15354305505752563,0,0.010174782946705818,0.05263940617442131,0.05866936221718788,0,NA,7.407924175262451,7.353616714477539,3,576,288,132,33,1,18.200000762939453,135.12857055664062,0.4126874506473541,patti,messina
0,NA,NA,0,1,7.11438512802124,2.796391725540161,1,0.40832364559173584,0,0.004290680401027203,0.06885375082492828,0.11105931550264359,0,0,8.932476997375488,8.361326217651367,152,795,397.5,127,24,1,18,135.12857055664062,0.4126874506473541,patti,messina
0,NA,NA,0,0,10.817660331726074,0.7974563837051392,0.9962661862373352,0.45798859000205994,0,0.002869677497074008,0.0889773964881897,0.07932701706886292,0,0,8.149601936340332,7.381833553314209,416,693,346.5,117,39,0,16.399999618530273,NA,NA,patti,messina
0,0.6989157795906067,28,0,0,3.121631383895874,0.5860363841056824,0.9998995065689087,0.45116060972213745,0,0,0.013245734386146069,0.03480459377169609,0,0,7.731053352355957,7.573770999908447,650,1395,488,122,36,0,14.100000381469727,215.1243896484375,0.2389581799507141,patti,messina
0,0.6989157795906067,28,0,0,7.230937480926514,0.7804507613182068,1,0.19943712651729584,0,0.05016343295574188,0.027011491358280182,0.04445801302790642,0,0,8.565220832824707,7.578885078430176,380,1103,451.5,120,42,1,15.899999618530273,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,8.999001502990723,0,0.9998844861984253,0.4736517369747162,0,0.04582909494638443,0.0717320591211319,0.06725776195526123,0,NA,8.042699813842773,7.360422611236572,300,1077,503.5,116,48,0,16.299999237060547,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,4.233326435089111,0,0.7683625221252441,0.4271918535232544,0,0.014563716016709805,0.013547126203775406,0.01090190652757883,0,NA,7.538495063781738,7.892204284667969,551,1226,613,100,50,1,16.700000762939453,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,4.013547420501709,0.6258500218391418,1,0.548797607421875,0,0.0018868789775297046,0.021148350089788437,0.05958660691976547,0,0,8.159375190734863,7.931605815887451,440,1267,496,128,33,0,15.800000190734863,216.86239624023438,0.23858904838562012,patti,messina
0,0.6989157795906067,28,0,0,6.321804046630859,0,1,0.28751787543296814,0,0.0016570789739489555,0.03167635574936867,0.04330066591501236,0,1,7.5574727058410645,7.0287909507751465,615,965,435,108,47,0,14.800000190734863,186.7177734375,0.2602026164531708,patti,messina
0,0.6989157795906067,28,0,0,3.1444904804229736,0.34443530440330505,0.9998655319213867,0.37507131695747375,0,0,0,0.020798610523343086,0,1,8.7710599899292,8.5479736328125,490,1650,655,113,52,0,15.199999809265137,211.9419708251953,0.24080708622932434,patti,messina
0,0.6989157795906067,28,0,0,6.007474899291992,1.0517950057983398,0.9998498558998108,0.2652285397052765,0,0.009005331434309483,0,0,0,NA,8.012018203735352,7.305666446685791,750,1395,488,120,40,0,13.300000190734863,213.58761596679688,0.2396615594625473,patti,messina
0,0.6216933727264404,12,0,0,4.348227024078369,0.22454580664634705,0.9476155042648315,0.6384425163269043,0,0.0015035896794870496,0.022111088037490845,0.03765197470784187,0,0,7.837948799133301,9.2824554443359375,199,265,132.5,135,68,1,16.5,166.6988067626953,0.1597066968679428,modica,noto
0,0.6869761347770691,12,0,1,5.645071983337402,0.6960570812225342,0.9996392130851746,0.5322633385658264,0,4.256207321304828e-4,0.07585408538579941,0.11723258346319199,0,0,9.020752906799316,9.259468078613281,662,906,352,140,56.5,0,14.100000381469727,159.99160766601562,0.15714238584041595,modica,noto
1,0.328374981880188,32,0,1,9.17396354675293,4.682741165161133,0.9981574416160583,0.6213667392730713,0,0.0019520935602486134,0.17705807089805603,0.04450763761997223,0,2,9.66795539855957,8.2070951461792,185,570,260,150,78,1,16.700000762939453,153.14198303222656,0.2105521559715271,modica,noto
0,0.6216933727264404,12,0,0,5.428206443786621,0.4752635359764099,0.9988682866096497,0.7642127275466919,0,0.0020404548849910498,0,0.06647948175668716,0,0,7.851272106170654,8.342540740966797,582,980,275,120,64,1,15,174.52333068847656,0.17275720834732056,modica,noto
0,0.3501642048358917,32,0,1,10.299077987670898,1.569987177848816,0.9898108839988708,0.6770451664924622,0,0,0.0029479542281478643,0.059841420501470566,0,0,10.327021598815918,9.859457969665527,371,560,280,165,44,1,15.899999618530273,140.91192626953125,0.26620712876319885,modica,noto
0,0.7578749060630798,12,0,1,4.199326038360596,0.90904301404953,0.999643862247467,0.7635788321495056,0,1.8971400277223438e-4,0.008942775428295135,0,0,0,8.505525588989258,8.475486755371094,691,906,258,150,61,0,14.199999809265137,161.95269775390625,0.15072157979011536,modica,noto
0,0.5234060883522034,32,0,0,8.3291597366333,3.0926437377929688,0.9987164735794067,0.3920561671257019,0,0,0,0.059793464839458466,0,0,7.928045749664307,7.2461838722229,3,158,79,171,56,1,17.799999237060547,114.83110809326172,0.2907915413379669,modica,noto
1,0.4478003680706024,32,0,1,5.726480960845947,0.8154805302619934,0.9744097590446472,0.8244438171386719,0,6.876073312014341e-4,0,0.011233500204980373,0,0,9.998251914978027,10.639022827148438,497,864,432,151,49,1,15,149.6100311279297,0.2135436236858368,modica,noto
1,0.06136579439043999,32,0,1,7.867103099822998,1.1774967908859253,0.9997332692146301,0.6832426190376282,0,1.1938429088331759e-4,0.002645031549036503,0.05917572230100632,0,0,9.233177185058594,9.40312671661377,120,415,207.5,154,61,1,17.200000762939453,130.36578369140625,0.4729219973087311,modica,noto
0,0.06136579439043999,32,0,0,3.9011664390563965,0.6769899129867554,0.9022542238235474,0.7017284035682678,0,0.0010307941120117903,0.0013773198006674647,5.185907939448953e-4,0,0,8.00202465057373,8.383489608764648,87,232,116,152,90,1,17.399999618530273,130.36578369140625,0.4729219973087311,modica,noto
0,0.6298043131828308,21,0,1,7.061429500579834,0.6519245505332947,0.9989252090454102,0.7095997333526611,0,7.309648208320141e-4,0.0014869944425299764,0.052119627594947815,0,0,8.927845001220703,9.1490631103515625,170,311,155.5,150,37,1,16.899999618530273,114.7292251586914,0.28337469696998596,modica,noto
1,0.3218143880367279,32,0,1,5.02311897277832,0.6266740560531616,0.9259187579154968,0.505703330039978,0,0.0011421614326536655,0.05051736161112785,0.28160327672958374,0,2,9.671239852905273,9.66107177734375,168,233,116.5,152,74,1,16.700000762939453,150.890869140625,0.2359108179807663,modica,noto
0,0.990548849105835,21,0,1,7.165003299713135,2.526712417602539,0.9988148212432861,0.5105720162391663,0,0.002682057674974203,0.025912176817655563,0.08921115100383759,1,0,9.29963207244873,8.824889183044434,40,517,258.5,174,17,1,17.600000381469727,126.61691284179688,0.25455671548843384,noto,noto
0,0.8011788725852966,12,0,0,6.030937671661377,0.9610878825187683,0.9990109205245972,0.4215586185455322,0,1.2245422112755477e-4,0.025789838284254074,0.08079398423433304,0,0,8.292298316955566,8.584443092346191,820,987,393.5,144,46,0,13.899999618530273,158.66526794433594,0.15967699885368347,noto,noto
0,0.784599781036377,12,0,0,5.726437568664551,0.5475189089775085,0.9979680180549622,0.7642658352851868,0,0.001968932803720236,0.011247780174016953,0.04884032905101776,0,0,7.7794671058654785,8.396600723266602,760,987,290,168,42,1,13.899999618530273,158.1787567138672,0.16243448853492737,noto,noto
0,0.8132492899894714,34,0,0,5.058659553527832,0,0.9992024302482605,0.2905329763889313,0,0,0.029974546283483505,0.029627585783600807,0,0,7.362645149230957,7.542971611022949,572,659,173,151,46,0,14.899999618530273,154.03118896484375,0.17991317808628082,noto,noto
0,0.8005133867263794,34,0,0,4.237894535064697,2.040600299835205,0.9549327492713928,0.6679373979568481,0,0,0,0.11721253395080566,0,0,8.168203353881836,7.651825428009033,555,891,241,150,51,0,14.800000190734863,155.40957641601562,0.183831125497818,noto,noto
0,0.8476622104644775,21,0,1,3.3796558380126953,0.5206474661827087,0.9671524167060852,0.6060291528701782,0,0,0.0027561259921640158,0.03294951841235161,1,1,9.59007740020752,10.97661304473877,159,708,354,169,22,1,17.299999237060547,133.89767456054688,0.2926534116268158,noto,noto
0,0.9865146279335022,9,0,1,8.233396530151367,2.432924747467041,0.999366044998169,0.7291803956031799,0,0,0,0.019731519743800163,1,0,8.503702163696289,7.249608039855957,65,71,35.5,180,35,1,17.75,70.14595031738281,0.2873994708061218,noto,noto
0,0.8247019648551941,12,0,1,5.056560039520264,1.5602145195007324,0.9665643572807312,0.6779781579971313,0,0,0,0.03002791479229927,0,0,9.103534698486328,8.98385238647461,697,771,242.5,161,40,1,14.300000190734863,153.61863708496094,0.16859030723571777,noto,noto
0,0.6800796389579773,21,0,1,6.794780254364014,0.6131781935691833,0.9862300157546997,0.7914756536483765,0,0.0012460879515856504,4.884703666903079e-4,0.009334424510598183,0,0,8.674367904663086,8.8748779296875,136,471,204.5,161,32,1,17.200000762939453,125.74935150146484,0.2463739961385727,noto,noto
0,0.9264994859695435,33,0,1,6.011249542236328,1.094083309173584,0.9989690184593201,0.6313152313232422,0,0.005682376679033041,0.035323116928339005,0.04354759305715561,1,0,9.183483123779297,9.382509231567383,15,218,109,142,34,1,17.799999237060547,154.89173889160156,0.21424145996570587,siracusa,noto
0,0.870513916015625,33,0,1,7.298295497894287,2.2809793949127197,0.9997527599334717,0.7954758405685425,0,0,0,0.0299319326877594,0,0,8.548691749572754,7.1310272216796875,362,474,113.5,144,16,0,16,142.60459899902344,0.20601694285869598,siracusa,noto
0,1.0302382707595825,33,0,1,9.701931953430176,4.096378326416016,0.9957686066627502,0.7320942878723145,0,0,0.03223329037427902,0,0,0,8.968650817871094,7.632757663726807,111,481,229,150,9,0,17.200000762939453,117.67500305175781,0.26868513226509094,siracusa,noto
0,0.9787936806678772,11,0,1,7.2757720947265625,0.7241599559783936,0.9989138841629028,0.5675267577171326,0,0.006241939030587673,0.004276139661669731,0.04388196021318436,0,0,8.485496520996094,8.85215950012207,281,542,221,125,26,0,16.200000762939453,121.06739044189453,0.25811949372291565,siracusa,noto
0,0.7283961176872253,13,0,1,6.018629550933838,0.535384476184845,0.9995614290237427,0.641448438167572,0,0.0013521799119189382,0.006949988659471273,0.019948596134781837,2,2,9.556621551513672,10.430439949035645,56,869,434.5,190,18,1,17.200000762939453,127.67778015136719,0.23261861503124237,siracusa,noto
0,0.8932554721832275,34,0,1,3.9664242267608643,0.24911876022815704,0.9588343501091003,0.7159927487373352,0,0.006373534444719553,0,0.011149974539875984,0,1,8.5257568359375,9.521356582641602,296,525,262.5,207,14,1,16.299999237060547,224.33599853515625,0.23132792115211487,siracusa,noto
0,1.2833071947097778,33,0,1,8.470056533813477,2.93826961517334,0.9484602212905884,0.633863091468811,0,0.0017025955021381378,0.11315189301967621,0.07346109300851822,0,0,9.891263008117676,10.024506568908691,23,481,240.5,150,0,1,17.850000381469727,102.08000183105469,0.28522491455078125,siracusa,noto
0,0.625515878200531,34,0,1,4.377252101898193,0.6089845895767212,0.9996386170387268,0.4338487982749939,0,8.963620057329535e-4,0.025562522932887077,0.017413539811968803,0,0,8.964568138122559,9.212496757507324,438,732,316,130,20,0,15.800000190734863,169.6199951171875,0.29756203293800354,siracusa,noto
0,0.9563271999359131,33,0,0,5.695399761199951,0.9611149430274963,0.9987876415252686,0.8284643292427063,0,0,0,0.06110147386789322,0,0,7.7865519523620605,7.026763439178467,165,350,110,168,11,0,16.899999618530273,132.1368865966797,0.23542524874210358,siracusa,noto
0,0.9184356927871704,4,0,1,4.038584232330322,1.5021418333053589,0.9997580051422119,0.6439871788024902,0,1.821064652176574e-4,9.410811471752822e-4,0.03479063883423805,0,1,8.409831047058105,8.680658340454102,740,1006,334,63,24,0,13.800000190734863,165.3079071044922,0.2170409858226776,cefalu,palermo
0,0.8877610564231873,6,0,0,5.583331108093262,2.932699203491211,0.999056875705719,0.776637613773346,0,0,0.004116313066333532,0.1377120465040207,0,NA,7.77275276184082,6.032132625579834,685,1006,303,58,29,1,13.899999618530273,172.3372039794922,0.1937728375196457,cefalu,palermo
0,0.6472802758216858,36,0,0,14.908405303955078,0,0.9994999170303345,0.6067996025085449,0,0.003754506353288889,0.1178351417183876,0.0544731430709362,0,1,7.155396461486816,7.392486095428467,50,117,58.5,39,10,0,17.799999237060547,163.83238220214844,0.14968056976795197,cefalu,palermo
0,0.7709423303604126,6,0,1,4.640968322753906,2.2208664417266846,0.9990975260734558,0.4520832598209381,0,0.002356101293116808,0.07815074175596237,0.09812381118535995,3,3,8.98067569732666,8.667485237121582,423,1690,780,61,12,0,15.800000190734863,199.1069793701172,0.1343272179365158,cefalu,palermo
0,0.6939271688461304,6,0,0,8.666804313659668,4.257296562194824,0.9989669322967529,0.18404527008533478,0,0.0024764141999185085,0.11187072098255157,0.09328970313072205,0,1,9.375091552734375,8.57441234588623,20,1081,540.5,49,0,1,17.899999618530273,177.13841247558594,0.14481578767299652,cefalu,palermo
1,0.6852514147758484,6,0,0,4.483623504638672,0.5194987654685974,0.9995541572570801,0.39244186878204346,0,0.0036271282006055117,0.03141247481107712,0.02322450280189514,3,2,8.481566429138184,9.580241203308105,468,1801,878,42,14,1,16.100000381469727,174.6636505126953,0.1454039365053177,cefalu,palermo
0,0.7709423303604126,6,0,1,3.9279325008392334,0.9940046668052673,0.9997967481613159,0.7371065616607666,0,0,0,0.027022555470466614,0,3,9.264070510864258,9.435001373291016,1011,1332,416,63,34,1,13.100000381469727,199.1069793701172,0.1343272179365158,cefalu,palermo
0,0.7709423303604126,6,0,0,3.9596400260925293,0.2205318659543991,0.9995025992393494,0.3231748044490814,0,6.91028981236741e-5,0.017044447362422943,0.08412935584783554,0,3,8.111628532409668,9.325482368469238,1077,1600,639,62,21,0,12.600000381469727,199.1069793701172,0.1343272179365158,cefalu,palermo
0,0.6996585726737976,6,0,0,4.348740577697754,0.6591344475746155,0.9996955394744873,0.3422664999961853,0,1.6214717470575124e-4,0.030526315793395042,0.054316770285367966,3,1,8.17948055267334,8.327392578125,101,1384,692,48,10,1,16.049999237060547,178.77330017089844,0.1445065587759018,cefalu,palermo
0,0.7217589616775513,6,0,0,2.0633389949798584,0.5960152745246887,0.9999366402626038,0.17814716696739197,0,0,0.010206411592662334,0.04298855736851692,3,2,7.947678565979004,8.609691619873047,590,1977,821,48,12,1,14.899999618530273,185.07742309570312,0.14390543103218079,cefalu,palermo
0,0.7709423303604126,6,0,0,4.354434490203857,0.37877386808395386,0.9997592568397522,0.6182313561439514,0,6.3276884611696e-4,4.713735543191433e-4,0.07076378911733627,0,2,8.678801536560059,9.119550704956055,1147,1686,574,60,28,1,12.850000381469727,199.1069793701172,0.1343272179365158,cefalu,palermo
0,0.7709423303604126,6,0,1,3.203005075454712,0.21312937140464783,0.9996737837791443,0.677335798740387,0,0,2.0458007929846644e-4,0.03266381472349167,0,1,8.782782554626465,10.196272850036621,975,1975,822.5,59,29,1,13.049999237060547,199.1069793701172,0.1343272179365158,cefalu,palermo
1,0.7709423303604126,6,0,1,3.0502734184265137,0.6486372351646423,0.9995431303977966,0.67460697889328,0,2.421399112790823e-4,0.004971446003764868,0.028528010472655296,0,2,8.559869766235352,9.575139999389648,917,1910,775,53,24,1,13.600000381469727,199.1069793701172,0.1343272179365158,cefalu,palermo
0,0.7709423303604126,6,0,0,5.522398948669434,0,0.9488834142684937,0.34723541140556335,0,0.02123551070690155,0.0450817346572876,0.057760074734687805,3,2,7.295056343078613,8.464316368103027,763,763,381.5,61,12,1,14.899999618530273,199.1069793701172,0.1343272179365158,cefalu,palermo
0,0.7709423303604126,6,0,1,3.662973642349243,0.3899514377117157,0.9992415904998779,0.5040056705474854,0,0.0010716172400861979,0.08128998428583145,0.027926253154873848,3,3,8.445267677307129,9.3217926025390625,1050,1347,673.5,67,21,1,13.100000381469727,199.1069793701172,0.1343272179365158,cefalu,palermo
1,0.2842317819595337,3,0,1,6.0748796463012695,1.8537441492080688,0.9997491836547852,0.6314113140106201,0,0.0020682201720774174,0.016666362062096596,0.03213511407375336,0,2,9.069928169250488,8.669218063354492,668,1215,507.5,51,51,1,14.399999618530273,167.1807098388672,0.1973404437303543,corleone,palermo
1,0.2842317819595337,3,0,0,4.790121078491211,0,0.9995971322059631,0.7638183236122131,0,0,0.006350877694785595,0.01062263548374176,0,1,7.331060409545898,7.623666763305664,666,1132,345,47,47,1,14.600000381469727,198.07777404785156,0.14105604588985443,corleone,palermo
1,0.2842317819595337,3,0,1,6.287395000457764,2.018047332763672,0.9996951818466187,0.6011808514595032,0,3.678811190184206e-4,0.04329614341259003,0.05003868788480759,0,1,8.83054256439209,8.5357084274292,614,1197,512.5,55,55,0,14.800000190734863,170.68124389648438,0.19516432285308838,corleone,palermo
1,0.2842317819595337,3,0,0,4.469621181488037,0.21161633729934692,0.9997456669807434,0.6648489832878113,0,0,0.003705131821334362,0.009385996498167515,0,2,8.152485847473145,9.531585693359375,571,1179,524.5,52,52,0,15.800000190734863,163.76560974121094,0.199580118060112,corleone,palermo
1,0.2842317819595337,3,1,1,5.183634281158447,1.3905587196350098,1,0.7571456432342529,0,0.0015775230713188648,0.024579549208283424,0.020710373297333717,3,3,9.714020729064941,10.115866661071777,480,1615,677.5,39,39,1,15.600000381469727,198.07777404785156,0.14105604588985443,corleone,palermo
1,0.2842317819595337,3,0,0,6.696883201599121,1.567700743675232,0.9997619390487671,0.651058554649353,0,8.692799019627273e-4,0.053656499832868576,0.04836250841617584,0,2,8.11939811706543,7.709704875946045,734,1000,403.5,58,58,0,14.600000381469727,171.00856018066406,0.19496701657772064,corleone,palermo
1,0.2842317819595337,3,0,1,3.4726059436798096,0.4168660640716553,0.9996922016143799,0.6496585607528687,0,1.947990858752746e-5,0.014337211847305298,0.013998650945723057,0,3,8.514790534973145,9.506505966186523,696,1440,620,61,61,0,14.300000190734863,198.07777404785156,0.14105604588985443,corleone,palermo
1,0.2842317819595337,3,0,1,3.117213726043701,1.2020434141159058,0.9997238516807556,0.6411792039871216,0,0.0013463019859045744,0.009632985107600689,0.05016254261136055,0,3,9.322507858276367,8.976837158203125,1007,1125,384.5,52,52,0,12.5,198.07777404785156,0.14105604588985443,corleone,palermo
0,0.39500367641448975,23,0,0,13.047395706176758,7.17304801940918,0.9978287816047668,0.14821742475032806,0,0.01134034525603056,0.10880079120397568,0.43673238158226013,3,3,9.622052192687988,7.846531391143799,79,1154,577,9,9,1,18,144.94512939453125,0.1606149524450302,palermo,palermo
1,0.26789581775665283,23,0,0,8.307380676269531,0,0.9996758103370667,0.17673872411251068,0,0,0.023160086944699287,0.42376571893692017,3,1,7.65207052230835,6.566720008850098,35,85,42.5,25,25,0,18.450000762939453,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.3450104296207428,23,0,0,4.188747406005859,1.0055049657821655,0.9999105930328369,0.22796303033828735,0,9.842615108937025e-4,0.013797538354992867,0.06815921515226364,3,3,8.186742782592773,8.137083053588867,356,945,385,7,7,1,16.5,150.18617248535156,0.16955147683620453,palermo,palermo
1,0.26789581775665283,23,0,1,7.83970308303833,4.27960205078125,0.9996923208236694,0.40146759152412415,0,0.010720893740653992,0.07122761011123657,0.08739317208528519,3,3,8.699848175048828,7.134410381317139,291,1194,514.5,17,17,0,16.600000381469727,158.27049255371094,0.20143570005893707,palermo,palermo
0,0.26789581775665283,23,0,0,11.003341674804688,4.972397804260254,0.9143277406692505,0.33555886149406433,0,0.002503723371773958,0.0473310761153698,0.028724340721964836,0,3,8.251664161682129,6.704479217529297,4,559,279.5,12,12,0,18.450000762939453,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.26789581775665283,23,0,0,10.447711944580078,1.613814115524292,0.9999392032623291,0.2572091519832611,0,0.013783861882984638,0.14662882685661316,0.067936040461063385,0,2,9.447307586669922,8.966904640197754,181,989,494.5,17,17,1,17.600000381469727,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.26789581775665283,23,0,1,6.161828517913818,1.1135401725769043,0.9997987747192383,0.506479799747467,0,0,0.06342640519142151,0.04832122102379799,0,2,8.811949729919434,8.147137641906738,75,986,493,23,23,1,18.200000762939453,158.27049255371094,0.20143570005893707,palermo,palermo
0,0.3699539601802826,23,0,0,35.151641845703125,0,0.998399555683136,0.07019148021936417,0,0.15953700244426727,0.027436411008238792,0.6691397428512573,3,3,7.292336940765381,5.721999645233154,25,48,24,5,5,0,18.299999237060547,147.5712127685547,0.16413186490535736,palermo,palermo
1,0.38503286242485046,23,0,1,4.678625106811523,3.914199113845825,0.9764668941497803,0.681035041809082,0,8.471871260553598e-4,0.012318517081439495,0.07628582417964935,0,3,9.031213760375977,8.119668006896973,531,990,382.5,17,17,1,15.699999809265137,145.99041748046875,0.1617836207151413,palermo,palermo
1,0.36879900097846985,23,1,1,12.31790542602539,2.1416735649108887,0.999141275882721,0.4827716648578644,0,0.009540648199617863,0.041410185396671295,0.20783676207065582,3,3,8.91704273223877,8.82206916809082,129,943,461,9,9,1,17.700000762939453,147.69229125976562,0.1643405705690384,palermo,palermo
1,0.26789581775665283,23,0,1,4.901309013366699,0.7619534730911255,0.999671459197998,0.7210390567779541,0,0.013187521137297153,0.00662920530885458,0.026716182008385658,3,3,10.062838554382324,11.190642356872559,275,1615,764,4,4,1,16.725000381469727,158.27049255371094,0.20143570005893707,palermo,palermo
0,0.40384212136268616,36,0,0,5.238862991333008,0,0.9997518658638,0.5697764158248901,0,1.0921050852630287e-4,0.02372223511338234,0.07077804952859879,3,1,7.565793514251709,8.783244132995605,327,786,331.5,15,15,0,16.399999618530273,144.01853942871094,0.15983465313911438,palermo,palermo
0,0.26789581775665283,23,0,0,18.528057098388672,69.99088287353516,0.9989861249923706,0.2645466923713684,0,0.0563131719827652,0.06709571927785873,0.050197016447782516,3,3,12.190491676330566,9.612272262573242,19,1050,525,0,0,1,18.349998474121094,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.26789581775665283,23,0,0,8.052978515625,2.9900922775268555,0.9995387196540833,0.3832702040672302,0,0.03416075557470322,0,0.1035212054848671,0,3,8.16080379486084,7.8384904861450195,350,1088,485.5,7,7,0,16.700000762939453,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.26789581775665283,23,0,0,10.268157958984375,2.167856216430664,0.9989479780197144,0.17792095243930817,0,0.0057885064743459225,0.07153881341218948,0.5321730971336365,3,3,9.855976104736328,9.12092399597168,180,550,265.5,18,18,1,17.5,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.26789581775665283,23,0,1,5.963801860809326,9.662026405334473,1,0.5065547823905945,0,0,0.010503149591386318,0.14661170542240143,0,2,8.891511917114258,7.176637172698975,700,1033,315,16,16,1,14.199999809265137,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.26789581775665283,23,0,1,10.621444702148438,3.6692540645599365,0.9998318552970886,0.48856616020202637,0,7.830184767954051e-4,0.0023312594275921583,0.4495282471179962,0,3,8.770594596862793,7.582020282745361,396,1165,457.5,19,19,1,15.799999237060547,158.27049255371094,0.20143570005893707,palermo,palermo
1,0.2842317819595337,3,0,0,4.7382917404174805,0,0.9999382495880127,0.7960630059242249,0,0,0.00389235932379961,0.06357742100954056,0,2,6.987490177154541,7.516494274139404,674,1023,385,18,18,1,14.699999809265137,198.07777404785156,0.14105604588985443,palermo,palermo
0,0.40472590923309326,36,0,0,12.361052513122559,1.7875972986221313,0.9992009997367859,0.3679085075855255,0,0.0034228817094117403,0.05728812515735626,0.33981773257255554,3,1,8.02715015411377,7.878611087799072,47,411,205.5,12,12,0,18.200000762939453,143.92588806152344,0.15976984798908234,palermo,palermo
1,0.26789581775665283,23,0,0,5.499764919281006,2.645799398422241,1,0.3012903332710266,0,0,0.10892932862043381,0.09413526952266693,0,2,8.641709327697754,6.5925092697143555,33,645,322.5,24,24,0,18.200000762939453,158.27049255371094,0.20143570005893707,palermo,palermo
0,0.26789581775665283,23,0,0,5.639467716217041,1.9647022485733032,0.9999437928199768,0.1569046825170517,0,0,0.0643506646156311,0.019089924171566963,0,2,8.219864845275879,7.890913009643555,303,972,477.5,15,15,1,16.600000381469727,158.27049255371094,0.20143570005893707,palermo,palermo
0,NA,NA,0,0,19.47321319580078,3.9796881675720215,0.9469752907752991,0.7590737342834473,0,0.013329720124602318,0,0.05070389062166214,0,NA,7.710205078125,6.6253275871276855,50,238,119,60,60,0,17.799999237060547,NA,NA,palermo,palermo
